Date,Year,Month,DayName,YearMonth,YearQuarter,YearWeek,WorkingDay,DaysFromNow,WeeksFromNow,MonthsFromNow,QuartersFromNow,YearsFromNow
2017-08-28 00:00:00.000,2017,​​​​Aug,​​​​​Mon,2017 ​​​​Aug,2017Q3,201735,Y,-2369,-338,-78,-26,-7
2017-09-04 00:00:00.000,2017,​​​Sep,​​​​​Mon,2017 ​​​Sep,2017Q3,201736,Y,-2362,-337,-77,-26,-7
2017-09-11 00:00:00.000,2017,​​​Sep,​​​​​Mon,2017 ​​​Sep,2017Q3,201737,Y,-2355,-336,-77,-26,-7
2017-09-18 00:00:00.000,2017,​​​Sep,​​​​​Mon,2017 ​​​Sep,2017Q3,201738,Y,-2348,-335,-77,-26,-7
2017-09-25 00:00:00.000,2017,​​​Sep,​​​​​Mon,2017 ​​​Sep,2017Q3,201739,Y,-2341,-334,-77,-26,-7
2017-10-02 00:00:00.000,2017,​​Oct,​​​​​Mon,2017 ​​Oct,2017Q4,201740,Y,-2334,-333,-76,-25,-7
2017-10-09 00:00:00.000,2017,​​Oct,​​​​​Mon,2017 ​​Oct,2017Q4,201741,Y,-2327,-332,-76,-25,-7
2017-10-16 00:00:00.000,2017,​​Oct,​​​​​Mon,2017 ​​Oct,2017Q4,201742,Y,-2320,-331,-76,-25,-7
2017-10-23 00:00:00.000,2017,​​Oct,​​​​​Mon,2017 ​​Oct,2017Q4,201743,Y,-2313,-330,-76,-25,-7
2017-10-30 00:00:00.000,2017,​​Oct,​​​​​Mon,2017 ​​Oct,2017Q4,201744,Y,-2306,-329,-76,-25,-7
2017-11-06 00:00:00.000,2017,​Nov,​​​​​Mon,2017 ​Nov,2017Q4,201745,Y,-2299,-328,-75,-25,-7
2017-11-13 00:00:00.000,2017,​Nov,​​​​​Mon,2017 ​Nov,2017Q4,201746,Y,-2292,-327,-75,-25,-7
2017-11-20 00:00:00.000,2017,​Nov,​​​​​Mon,2017 ​Nov,2017Q4,201747,Y,-2285,-326,-75,-25,-7
2017-11-27 00:00:00.000,2017,​Nov,​​​​​Mon,2017 ​Nov,2017Q4,201748,Y,-2278,-325,-75,-25,-7
2017-12-04 00:00:00.000,2017,Dec,​​​​​Mon,2017 Dec,2017Q4,201749,Y,-2271,-324,-74,-25,-7
2017-12-11 00:00:00.000,2017,Dec,​​​​​Mon,2017 Dec,2017Q4,201750,Y,-2264,-323,-74,-25,-7
2017-12-18 00:00:00.000,2017,Dec,​​​​​Mon,2017 Dec,2017Q4,201751,Y,-2257,-322,-74,-25,-7
2017-12-25 00:00:00.000,2017,Dec,​​​​​Mon,2017 Dec,2017Q4,201752,Y,-2250,-321,-74,-25,-7
2018-01-01 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​​​Mon,2018 ​​​​​​​​​​​Jan,2018Q1,201801,Y,-2243,-320,-73,-24,-6
2018-01-08 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​​​Mon,2018 ​​​​​​​​​​​Jan,2018Q1,201802,Y,-2236,-319,-73,-24,-6
2018-01-15 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​​​Mon,2018 ​​​​​​​​​​​Jan,2018Q1,201803,Y,-2229,-318,-73,-24,-6
2018-01-22 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​​​Mon,2018 ​​​​​​​​​​​Jan,2018Q1,201804,Y,-2222,-317,-73,-24,-6
2018-01-29 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​​​Mon,2018 ​​​​​​​​​​​Jan,2018Q1,201805,Y,-2215,-316,-73,-24,-6
2018-02-05 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​Mon,2018 ​​​​​​​​​​Feb,2018Q1,201806,Y,-2208,-315,-72,-24,-6
2018-02-12 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​Mon,2018 ​​​​​​​​​​Feb,2018Q1,201807,Y,-2201,-314,-72,-24,-6
2018-02-19 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​Mon,2018 ​​​​​​​​​​Feb,2018Q1,201808,Y,-2194,-313,-72,-24,-6
2018-02-26 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​Mon,2018 ​​​​​​​​​​Feb,2018Q1,201809,Y,-2187,-312,-72,-24,-6
2018-03-05 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​Mon,2018 ​​​​​​​​​Mar,2018Q1,201810,Y,-2180,-311,-71,-24,-6
2018-03-12 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​Mon,2018 ​​​​​​​​​Mar,2018Q1,201811,Y,-2173,-310,-71,-24,-6
2018-03-19 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​Mon,2018 ​​​​​​​​​Mar,2018Q1,201812,Y,-2166,-309,-71,-24,-6
2018-03-26 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​Mon,2018 ​​​​​​​​​Mar,2018Q1,201813,Y,-2159,-308,-71,-24,-6
2018-04-02 00:00:00.000,2018,​​​​​​​​Apr,​​​​​Mon,2018 ​​​​​​​​Apr,2018Q2,201814,Y,-2152,-307,-70,-23,-6
2018-04-09 00:00:00.000,2018,​​​​​​​​Apr,​​​​​Mon,2018 ​​​​​​​​Apr,2018Q2,201815,Y,-2145,-306,-70,-23,-6
2018-04-16 00:00:00.000,2018,​​​​​​​​Apr,​​​​​Mon,2018 ​​​​​​​​Apr,2018Q2,201816,Y,-2138,-305,-70,-23,-6
2018-04-23 00:00:00.000,2018,​​​​​​​​Apr,​​​​​Mon,2018 ​​​​​​​​Apr,2018Q2,201817,Y,-2131,-304,-70,-23,-6
2018-04-30 00:00:00.000,2018,​​​​​​​​Apr,​​​​​Mon,2018 ​​​​​​​​Apr,2018Q2,201818,Y,-2124,-303,-70,-23,-6
2018-05-07 00:00:00.000,2018,​​​​​​​May,​​​​​Mon,2018 ​​​​​​​May,2018Q2,201819,Y,-2117,-302,-69,-23,-6
2018-05-14 00:00:00.000,2018,​​​​​​​May,​​​​​Mon,2018 ​​​​​​​May,2018Q2,201820,Y,-2110,-301,-69,-23,-6
2018-05-21 00:00:00.000,2018,​​​​​​​May,​​​​​Mon,2018 ​​​​​​​May,2018Q2,201821,Y,-2103,-300,-69,-23,-6
2018-05-28 00:00:00.000,2018,​​​​​​​May,​​​​​Mon,2018 ​​​​​​​May,2018Q2,201822,Y,-2096,-299,-69,-23,-6
2018-06-04 00:00:00.000,2018,​​​​​​Jun,​​​​​Mon,2018 ​​​​​​Jun,2018Q2,201823,Y,-2089,-298,-68,-23,-6
2018-06-11 00:00:00.000,2018,​​​​​​Jun,​​​​​Mon,2018 ​​​​​​Jun,2018Q2,201824,Y,-2082,-297,-68,-23,-6
2018-06-18 00:00:00.000,2018,​​​​​​Jun,​​​​​Mon,2018 ​​​​​​Jun,2018Q2,201825,Y,-2075,-296,-68,-23,-6
2018-06-25 00:00:00.000,2018,​​​​​​Jun,​​​​​Mon,2018 ​​​​​​Jun,2018Q2,201826,Y,-2068,-295,-68,-23,-6
2018-07-02 00:00:00.000,2018,​​​​​Jul,​​​​​Mon,2018 ​​​​​Jul,2018Q3,201827,Y,-2061,-294,-67,-22,-6
2018-07-09 00:00:00.000,2018,​​​​​Jul,​​​​​Mon,2018 ​​​​​Jul,2018Q3,201828,Y,-2054,-293,-67,-22,-6
2018-07-16 00:00:00.000,2018,​​​​​Jul,​​​​​Mon,2018 ​​​​​Jul,2018Q3,201829,Y,-2047,-292,-67,-22,-6
2018-07-23 00:00:00.000,2018,​​​​​Jul,​​​​​Mon,2018 ​​​​​Jul,2018Q3,201830,Y,-2040,-291,-67,-22,-6
2018-07-30 00:00:00.000,2018,​​​​​Jul,​​​​​Mon,2018 ​​​​​Jul,2018Q3,201831,Y,-2033,-290,-67,-22,-6
2018-08-06 00:00:00.000,2018,​​​​Aug,​​​​​Mon,2018 ​​​​Aug,2018Q3,201832,Y,-2026,-289,-66,-22,-6
2018-08-13 00:00:00.000,2018,​​​​Aug,​​​​​Mon,2018 ​​​​Aug,2018Q3,201833,Y,-2019,-288,-66,-22,-6
2018-08-20 00:00:00.000,2018,​​​​Aug,​​​​​Mon,2018 ​​​​Aug,2018Q3,201834,Y,-2012,-287,-66,-22,-6
2018-08-27 00:00:00.000,2018,​​​​Aug,​​​​​Mon,2018 ​​​​Aug,2018Q3,201835,Y,-2005,-286,-66,-22,-6
2018-09-03 00:00:00.000,2018,​​​Sep,​​​​​Mon,2018 ​​​Sep,2018Q3,201836,Y,-1998,-285,-65,-22,-6
2018-09-10 00:00:00.000,2018,​​​Sep,​​​​​Mon,2018 ​​​Sep,2018Q3,201837,Y,-1991,-284,-65,-22,-6
2018-09-17 00:00:00.000,2018,​​​Sep,​​​​​Mon,2018 ​​​Sep,2018Q3,201838,Y,-1984,-283,-65,-22,-6
2018-09-24 00:00:00.000,2018,​​​Sep,​​​​​Mon,2018 ​​​Sep,2018Q3,201839,Y,-1977,-282,-65,-22,-6
2018-10-01 00:00:00.000,2018,​​Oct,​​​​​Mon,2018 ​​Oct,2018Q4,201840,Y,-1970,-281,-64,-21,-6
2018-10-08 00:00:00.000,2018,​​Oct,​​​​​Mon,2018 ​​Oct,2018Q4,201841,Y,-1963,-280,-64,-21,-6
2018-10-15 00:00:00.000,2018,​​Oct,​​​​​Mon,2018 ​​Oct,2018Q4,201842,Y,-1956,-279,-64,-21,-6
2018-10-22 00:00:00.000,2018,​​Oct,​​​​​Mon,2018 ​​Oct,2018Q4,201843,Y,-1949,-278,-64,-21,-6
2018-10-29 00:00:00.000,2018,​​Oct,​​​​​Mon,2018 ​​Oct,2018Q4,201844,Y,-1942,-277,-64,-21,-6
2018-11-05 00:00:00.000,2018,​Nov,​​​​​Mon,2018 ​Nov,2018Q4,201845,Y,-1935,-276,-63,-21,-6
2018-11-12 00:00:00.000,2018,​Nov,​​​​​Mon,2018 ​Nov,2018Q4,201846,Y,-1928,-275,-63,-21,-6
2018-11-19 00:00:00.000,2018,​Nov,​​​​​Mon,2018 ​Nov,2018Q4,201847,Y,-1921,-274,-63,-21,-6
2018-11-26 00:00:00.000,2018,​Nov,​​​​​Mon,2018 ​Nov,2018Q4,201848,Y,-1914,-273,-63,-21,-6
2018-12-03 00:00:00.000,2018,Dec,​​​​​Mon,2018 Dec,2018Q4,201849,Y,-1907,-272,-62,-21,-6
2018-12-10 00:00:00.000,2018,Dec,​​​​​Mon,2018 Dec,2018Q4,201850,Y,-1900,-271,-62,-21,-6
2018-12-17 00:00:00.000,2018,Dec,​​​​​Mon,2018 Dec,2018Q4,201851,Y,-1893,-270,-62,-21,-6
2018-12-24 00:00:00.000,2018,Dec,​​​​​Mon,2018 Dec,2018Q4,201852,Y,-1886,-269,-62,-21,-6
2018-12-31 00:00:00.000,2018,Dec,​​​​​Mon,2018 Dec,2018Q4,201853,Y,-1879,-268,-62,-21,-6
2019-01-07 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​Mon,2019 ​​​​​​​​​​​Jan,2019Q1,201902,Y,-1872,-267,-61,-20,-5
2019-01-14 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​Mon,2019 ​​​​​​​​​​​Jan,2019Q1,201903,Y,-1865,-266,-61,-20,-5
2019-01-21 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​Mon,2019 ​​​​​​​​​​​Jan,2019Q1,201904,Y,-1858,-265,-61,-20,-5
2019-01-28 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​Mon,2019 ​​​​​​​​​​​Jan,2019Q1,201905,Y,-1851,-264,-61,-20,-5
2019-02-04 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​Mon,2019 ​​​​​​​​​​Feb,2019Q1,201906,Y,-1844,-263,-60,-20,-5
2019-02-11 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​Mon,2019 ​​​​​​​​​​Feb,2019Q1,201907,Y,-1837,-262,-60,-20,-5
2019-02-18 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​Mon,2019 ​​​​​​​​​​Feb,2019Q1,201908,Y,-1830,-261,-60,-20,-5
2019-02-25 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​Mon,2019 ​​​​​​​​​​Feb,2019Q1,201909,Y,-1823,-260,-60,-20,-5
2019-03-04 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​Mon,2019 ​​​​​​​​​Mar,2019Q1,201910,Y,-1816,-259,-59,-20,-5
2019-03-11 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​Mon,2019 ​​​​​​​​​Mar,2019Q1,201911,Y,-1809,-258,-59,-20,-5
2019-03-18 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​Mon,2019 ​​​​​​​​​Mar,2019Q1,201912,Y,-1802,-257,-59,-20,-5
2019-03-25 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​Mon,2019 ​​​​​​​​​Mar,2019Q1,201913,Y,-1795,-256,-59,-20,-5
2019-04-01 00:00:00.000,2019,​​​​​​​​Apr,​​​​​Mon,2019 ​​​​​​​​Apr,2019Q2,201914,Y,-1788,-255,-58,-19,-5
2019-04-08 00:00:00.000,2019,​​​​​​​​Apr,​​​​​Mon,2019 ​​​​​​​​Apr,2019Q2,201915,Y,-1781,-254,-58,-19,-5
2019-04-15 00:00:00.000,2019,​​​​​​​​Apr,​​​​​Mon,2019 ​​​​​​​​Apr,2019Q2,201916,Y,-1774,-253,-58,-19,-5
2019-04-22 00:00:00.000,2019,​​​​​​​​Apr,​​​​​Mon,2019 ​​​​​​​​Apr,2019Q2,201917,Y,-1767,-252,-58,-19,-5
2019-04-29 00:00:00.000,2019,​​​​​​​​Apr,​​​​​Mon,2019 ​​​​​​​​Apr,2019Q2,201918,Y,-1760,-251,-58,-19,-5
2019-05-06 00:00:00.000,2019,​​​​​​​May,​​​​​Mon,2019 ​​​​​​​May,2019Q2,201919,Y,-1753,-250,-57,-19,-5
2019-05-13 00:00:00.000,2019,​​​​​​​May,​​​​​Mon,2019 ​​​​​​​May,2019Q2,201920,Y,-1746,-249,-57,-19,-5
2019-05-20 00:00:00.000,2019,​​​​​​​May,​​​​​Mon,2019 ​​​​​​​May,2019Q2,201921,Y,-1739,-248,-57,-19,-5
2019-05-27 00:00:00.000,2019,​​​​​​​May,​​​​​Mon,2019 ​​​​​​​May,2019Q2,201922,Y,-1732,-247,-57,-19,-5
2019-06-03 00:00:00.000,2019,​​​​​​Jun,​​​​​Mon,2019 ​​​​​​Jun,2019Q2,201923,Y,-1725,-246,-56,-19,-5
2019-06-10 00:00:00.000,2019,​​​​​​Jun,​​​​​Mon,2019 ​​​​​​Jun,2019Q2,201924,Y,-1718,-245,-56,-19,-5
2019-06-17 00:00:00.000,2019,​​​​​​Jun,​​​​​Mon,2019 ​​​​​​Jun,2019Q2,201925,Y,-1711,-244,-56,-19,-5
2019-06-24 00:00:00.000,2019,​​​​​​Jun,​​​​​Mon,2019 ​​​​​​Jun,2019Q2,201926,Y,-1704,-243,-56,-19,-5
2019-07-01 00:00:00.000,2019,​​​​​Jul,​​​​​Mon,2019 ​​​​​Jul,2019Q3,201927,Y,-1697,-242,-55,-18,-5
2019-07-08 00:00:00.000,2019,​​​​​Jul,​​​​​Mon,2019 ​​​​​Jul,2019Q3,201928,Y,-1690,-241,-55,-18,-5
2019-07-15 00:00:00.000,2019,​​​​​Jul,​​​​​Mon,2019 ​​​​​Jul,2019Q3,201929,Y,-1683,-240,-55,-18,-5
2019-07-22 00:00:00.000,2019,​​​​​Jul,​​​​​Mon,2019 ​​​​​Jul,2019Q3,201930,Y,-1676,-239,-55,-18,-5
2019-07-29 00:00:00.000,2019,​​​​​Jul,​​​​​Mon,2019 ​​​​​Jul,2019Q3,201931,Y,-1669,-238,-55,-18,-5
2019-08-05 00:00:00.000,2019,​​​​Aug,​​​​​Mon,2019 ​​​​Aug,2019Q3,201932,Y,-1662,-237,-54,-18,-5
2019-08-12 00:00:00.000,2019,​​​​Aug,​​​​​Mon,2019 ​​​​Aug,2019Q3,201933,Y,-1655,-236,-54,-18,-5
2019-08-19 00:00:00.000,2019,​​​​Aug,​​​​​Mon,2019 ​​​​Aug,2019Q3,201934,Y,-1648,-235,-54,-18,-5
2019-08-26 00:00:00.000,2019,​​​​Aug,​​​​​Mon,2019 ​​​​Aug,2019Q3,201935,Y,-1641,-234,-54,-18,-5
2019-09-02 00:00:00.000,2019,​​​Sep,​​​​​Mon,2019 ​​​Sep,2019Q3,201936,Y,-1634,-233,-53,-18,-5
2019-09-09 00:00:00.000,2019,​​​Sep,​​​​​Mon,2019 ​​​Sep,2019Q3,201937,Y,-1627,-232,-53,-18,-5
2019-09-16 00:00:00.000,2019,​​​Sep,​​​​​Mon,2019 ​​​Sep,2019Q3,201938,Y,-1620,-231,-53,-18,-5
2019-09-23 00:00:00.000,2019,​​​Sep,​​​​​Mon,2019 ​​​Sep,2019Q3,201939,Y,-1613,-230,-53,-18,-5
2019-09-30 00:00:00.000,2019,​​​Sep,​​​​​Mon,2019 ​​​Sep,2019Q3,201940,Y,-1606,-229,-53,-18,-5
2019-10-07 00:00:00.000,2019,​​Oct,​​​​​Mon,2019 ​​Oct,2019Q4,201941,Y,-1599,-228,-52,-17,-5
2019-10-14 00:00:00.000,2019,​​Oct,​​​​​Mon,2019 ​​Oct,2019Q4,201942,Y,-1592,-227,-52,-17,-5
2019-10-21 00:00:00.000,2019,​​Oct,​​​​​Mon,2019 ​​Oct,2019Q4,201943,Y,-1585,-226,-52,-17,-5
2019-10-28 00:00:00.000,2019,​​Oct,​​​​​Mon,2019 ​​Oct,2019Q4,201944,Y,-1578,-225,-52,-17,-5
2019-11-04 00:00:00.000,2019,​Nov,​​​​​Mon,2019 ​Nov,2019Q4,201945,Y,-1571,-224,-51,-17,-5
2019-11-11 00:00:00.000,2019,​Nov,​​​​​Mon,2019 ​Nov,2019Q4,201946,Y,-1564,-223,-51,-17,-5
2019-11-18 00:00:00.000,2019,​Nov,​​​​​Mon,2019 ​Nov,2019Q4,201947,Y,-1557,-222,-51,-17,-5
2019-11-25 00:00:00.000,2019,​Nov,​​​​​Mon,2019 ​Nov,2019Q4,201948,Y,-1550,-221,-51,-17,-5
2019-12-02 00:00:00.000,2019,Dec,​​​​​Mon,2019 Dec,2019Q4,201949,Y,-1543,-220,-50,-17,-5
2019-12-09 00:00:00.000,2019,Dec,​​​​​Mon,2019 Dec,2019Q4,201950,Y,-1536,-219,-50,-17,-5
2019-12-16 00:00:00.000,2019,Dec,​​​​​Mon,2019 Dec,2019Q4,201951,Y,-1529,-218,-50,-17,-5
2019-12-23 00:00:00.000,2019,Dec,​​​​​Mon,2019 Dec,2019Q4,201952,Y,-1522,-217,-50,-17,-5
2019-12-30 00:00:00.000,2019,Dec,​​​​​Mon,2019 Dec,2019Q4,201953,Y,-1515,-216,-50,-17,-5
2020-01-06 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​Mon,2020 ​​​​​​​​​​​Jan,2020Q1,202002,Y,-1508,-215,-49,-16,-4
2020-01-13 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​Mon,2020 ​​​​​​​​​​​Jan,2020Q1,202003,Y,-1501,-214,-49,-16,-4
2020-01-20 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​Mon,2020 ​​​​​​​​​​​Jan,2020Q1,202004,Y,-1494,-213,-49,-16,-4
2020-01-27 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​Mon,2020 ​​​​​​​​​​​Jan,2020Q1,202005,Y,-1487,-212,-49,-16,-4
2020-02-03 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​Mon,2020 ​​​​​​​​​​Feb,2020Q1,202006,Y,-1480,-211,-48,-16,-4
2020-02-10 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​Mon,2020 ​​​​​​​​​​Feb,2020Q1,202007,Y,-1473,-210,-48,-16,-4
2020-02-17 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​Mon,2020 ​​​​​​​​​​Feb,2020Q1,202008,Y,-1466,-209,-48,-16,-4
2020-02-24 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​Mon,2020 ​​​​​​​​​​Feb,2020Q1,202009,Y,-1459,-208,-48,-16,-4
2020-03-02 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​Mon,2020 ​​​​​​​​​Mar,2020Q1,202010,Y,-1452,-207,-47,-16,-4
2020-03-09 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​Mon,2020 ​​​​​​​​​Mar,2020Q1,202011,Y,-1445,-206,-47,-16,-4
2020-03-16 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​Mon,2020 ​​​​​​​​​Mar,2020Q1,202012,Y,-1438,-205,-47,-16,-4
2020-03-23 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​Mon,2020 ​​​​​​​​​Mar,2020Q1,202013,Y,-1431,-204,-47,-16,-4
2020-03-30 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​Mon,2020 ​​​​​​​​​Mar,2020Q1,202014,Y,-1424,-203,-47,-16,-4
2020-04-06 00:00:00.000,2020,​​​​​​​​Apr,​​​​​Mon,2020 ​​​​​​​​Apr,2020Q2,202015,Y,-1417,-202,-46,-15,-4
2020-04-13 00:00:00.000,2020,​​​​​​​​Apr,​​​​​Mon,2020 ​​​​​​​​Apr,2020Q2,202016,Y,-1410,-201,-46,-15,-4
2020-04-20 00:00:00.000,2020,​​​​​​​​Apr,​​​​​Mon,2020 ​​​​​​​​Apr,2020Q2,202017,Y,-1403,-200,-46,-15,-4
2020-04-27 00:00:00.000,2020,​​​​​​​​Apr,​​​​​Mon,2020 ​​​​​​​​Apr,2020Q2,202018,Y,-1396,-199,-46,-15,-4
2020-05-04 00:00:00.000,2020,​​​​​​​May,​​​​​Mon,2020 ​​​​​​​May,2020Q2,202019,Y,-1389,-198,-45,-15,-4
2020-05-11 00:00:00.000,2020,​​​​​​​May,​​​​​Mon,2020 ​​​​​​​May,2020Q2,202020,Y,-1382,-197,-45,-15,-4
2020-05-18 00:00:00.000,2020,​​​​​​​May,​​​​​Mon,2020 ​​​​​​​May,2020Q2,202021,Y,-1375,-196,-45,-15,-4
2020-05-25 00:00:00.000,2020,​​​​​​​May,​​​​​Mon,2020 ​​​​​​​May,2020Q2,202022,Y,-1368,-195,-45,-15,-4
2020-06-01 00:00:00.000,2020,​​​​​​Jun,​​​​​Mon,2020 ​​​​​​Jun,2020Q2,202023,Y,-1361,-194,-44,-15,-4
2020-06-08 00:00:00.000,2020,​​​​​​Jun,​​​​​Mon,2020 ​​​​​​Jun,2020Q2,202024,Y,-1354,-193,-44,-15,-4
2020-06-15 00:00:00.000,2020,​​​​​​Jun,​​​​​Mon,2020 ​​​​​​Jun,2020Q2,202025,Y,-1347,-192,-44,-15,-4
2020-06-22 00:00:00.000,2020,​​​​​​Jun,​​​​​Mon,2020 ​​​​​​Jun,2020Q2,202026,Y,-1340,-191,-44,-15,-4
2020-06-29 00:00:00.000,2020,​​​​​​Jun,​​​​​Mon,2020 ​​​​​​Jun,2020Q2,202027,Y,-1333,-190,-44,-15,-4
2020-07-06 00:00:00.000,2020,​​​​​Jul,​​​​​Mon,2020 ​​​​​Jul,2020Q3,202028,Y,-1326,-189,-43,-14,-4
2020-07-13 00:00:00.000,2020,​​​​​Jul,​​​​​Mon,2020 ​​​​​Jul,2020Q3,202029,Y,-1319,-188,-43,-14,-4
2020-07-20 00:00:00.000,2020,​​​​​Jul,​​​​​Mon,2020 ​​​​​Jul,2020Q3,202030,Y,-1312,-187,-43,-14,-4
2020-07-27 00:00:00.000,2020,​​​​​Jul,​​​​​Mon,2020 ​​​​​Jul,2020Q3,202031,Y,-1305,-186,-43,-14,-4
2020-08-03 00:00:00.000,2020,​​​​Aug,​​​​​Mon,2020 ​​​​Aug,2020Q3,202032,Y,-1298,-185,-42,-14,-4
2020-08-10 00:00:00.000,2020,​​​​Aug,​​​​​Mon,2020 ​​​​Aug,2020Q3,202033,Y,-1291,-184,-42,-14,-4
2020-08-17 00:00:00.000,2020,​​​​Aug,​​​​​Mon,2020 ​​​​Aug,2020Q3,202034,Y,-1284,-183,-42,-14,-4
2020-08-24 00:00:00.000,2020,​​​​Aug,​​​​​Mon,2020 ​​​​Aug,2020Q3,202035,Y,-1277,-182,-42,-14,-4
2020-08-31 00:00:00.000,2020,​​​​Aug,​​​​​Mon,2020 ​​​​Aug,2020Q3,202036,Y,-1270,-181,-42,-14,-4
2020-09-07 00:00:00.000,2020,​​​Sep,​​​​​Mon,2020 ​​​Sep,2020Q3,202037,Y,-1263,-180,-41,-14,-4
2020-09-14 00:00:00.000,2020,​​​Sep,​​​​​Mon,2020 ​​​Sep,2020Q3,202038,Y,-1256,-179,-41,-14,-4
2020-09-21 00:00:00.000,2020,​​​Sep,​​​​​Mon,2020 ​​​Sep,2020Q3,202039,Y,-1249,-178,-41,-14,-4
2020-09-28 00:00:00.000,2020,​​​Sep,​​​​​Mon,2020 ​​​Sep,2020Q3,202040,Y,-1242,-177,-41,-14,-4
2020-10-05 00:00:00.000,2020,​​Oct,​​​​​Mon,2020 ​​Oct,2020Q4,202041,Y,-1235,-176,-40,-13,-4
2020-10-12 00:00:00.000,2020,​​Oct,​​​​​Mon,2020 ​​Oct,2020Q4,202042,Y,-1228,-175,-40,-13,-4
2020-10-19 00:00:00.000,2020,​​Oct,​​​​​Mon,2020 ​​Oct,2020Q4,202043,Y,-1221,-174,-40,-13,-4
2020-10-26 00:00:00.000,2020,​​Oct,​​​​​Mon,2020 ​​Oct,2020Q4,202044,Y,-1214,-173,-40,-13,-4
2020-11-02 00:00:00.000,2020,​Nov,​​​​​Mon,2020 ​Nov,2020Q4,202045,Y,-1207,-172,-39,-13,-4
2020-11-09 00:00:00.000,2020,​Nov,​​​​​Mon,2020 ​Nov,2020Q4,202046,Y,-1200,-171,-39,-13,-4
2020-11-16 00:00:00.000,2020,​Nov,​​​​​Mon,2020 ​Nov,2020Q4,202047,Y,-1193,-170,-39,-13,-4
2020-11-23 00:00:00.000,2020,​Nov,​​​​​Mon,2020 ​Nov,2020Q4,202048,Y,-1186,-169,-39,-13,-4
2020-11-30 00:00:00.000,2020,​Nov,​​​​​Mon,2020 ​Nov,2020Q4,202049,Y,-1179,-168,-39,-13,-4
2020-12-07 00:00:00.000,2020,Dec,​​​​​Mon,2020 Dec,2020Q4,202050,Y,-1172,-167,-38,-13,-4
