Category,Subcategory,Color,ProductID,Launch,Product,UnitCost,UnitPrice,Discontinue
"Games and Toys","Download Games","Black",1731,2010-05-14 00:00:00.000,"MGS King& Myths: The Age Collection M340",33.32,72.45,2030-03-20 00:00:00.000
"Games and Toys","Download Games","Black",1732,2014-08-29 00:00:00.000,"MGS Age of Mythology: The Titans Expansion M350",33.32,72.45,2015-03-01 00:00:00.000
"Games and Toys","Download Games","Black",1735,2011-02-07 00:00:00.000,"MGS Flight Simulator 2004: A Century of Flight E111",14.28,28,2035-09-15 00:00:00.000
"Games and Toys","Download Games","Black",1744,2016-11-13 00:00:00.000,"MGS Zoo Tycoon Marine Mania E120",14.28,28,2031-08-21 00:00:00.000
"Games and Toys","Download Games","Black",1746,2017-03-28 00:00:00.000,"MGS Zoo Tycoon Dinosaur Digs X200",36.11,109,2020-09-10 00:00:00.000
"Games and Toys","Download Games","Black",1748,2017-08-09 00:00:00.000,"MGS Classic Flight Collection X400",36.11,109,2037-02-16 00:00:00.000
"Games and Toys","Download Games","Black",1755,2014-10-15 00:00:00.000,"MGS MechWarrior 4: Knight E121",33.09,64.9,2035-10-15 00:00:00.000
"Games and Toys","Download Games","Black",1756,2010-11-12 00:00:00.000,"MGS Age of Empires II Gold Edition E122",33.09,64.9,2012-07-08 00:00:00.000
"Games and Toys","Download Games","Black",1757,2015-02-27 00:00:00.000,"MGS MechCommander 2 E123",28.5,55.9,2024-11-04 00:00:00.000
"Games and Toys","Download Games","Black",1761,2015-11-23 00:00:00.000,"MGS Combat Flight Simulator 2 M400",33.75,73.39,2030-05-03 00:00:00.000
"Games and Toys","Download Games","Black",1762,2011-12-21 00:00:00.000,"MGS Age of Empires II: The Conquerors Expansion E125",16,31.39,2034-06-12 00:00:00.000
"Games and Toys","Download Games","Black",1766,2012-09-15 00:00:00.000,"MGS Age of Empires 2008new M420",24.83,54,2039-12-09 00:00:00.000
"Games and Toys","Download Games","Black",1773,2018-02-07 00:00:00.000,"MGS Zoo Tycoon 2: Extinct Animals 2008 E129",21.92,43,2019-06-07 00:00:00.000
"Games and Toys","Download Games","Black",1776,2014-07-20 00:00:00.000,"MGS Age of Empires III: The War Chiefs 2007 E132",21.92,43,2039-12-24 00:00:00.000
"Games and Toys","Download Games","Black",1798,2010-05-22 00:00:00.000,"MGS Impossible Creatures2009 E154",21.92,43,2020-11-25 00:00:00.000
"Audio","MP4&MP3","White",3,2012-05-31 00:00:00.000,"Contoso 1G MP3 Player E100 White",7.4,14.52,2031-07-07 00:00:00.000
"Audio","MP4&MP3","White",15,2014-08-16 00:00:00.000,"Contoso 4GB Flash MP3 Player E401 White",35.72,77.68,2020-08-10 00:00:00.000
"Audio","MP4&MP3","White",16,2010-09-13 00:00:00.000,"Contoso 8GB Super-Slim MP3/Video Player M800 White",50.56,109.95,2024-09-19 00:00:00.000
"Audio","MP4&MP3","White",23,2016-02-05 00:00:00.000,"Contoso 8GB MP3 Player new model M820 White",61.62,134,2031-08-05 00:00:00.000
"Audio","MP4&MP3","White",27,2016-10-31 00:00:00.000,"Contoso 16GB Mp5 Player M1600 White",91.93,199.9,2037-01-30 00:00:00.000
"Audio","MP4&MP3","White",29,2017-03-15 00:00:00.000,"Contoso 32GB Video MP3 Player M3200 White",84.49,255,2026-02-21 00:00:00.000
"Audio","MP4&MP3","White",35,2010-02-03 00:00:00.000,"Contoso 4GB Portable MP3 Player M450 White",48.92,95.95,2012-06-22 00:00:00.000
"Audio","MP4&MP3","White",42,2015-06-28 00:00:00.000,"Contoso 16GB New Generation MP5 Player M1650 White",106.69,232,2019-05-07 00:00:00.000
"Audio","Recording Pen","White",46,2016-03-23 00:00:00.000,"WWI 1GB Pulse Smart pen E50 White",76.45,149.95,2024-11-02 00:00:00.000
"Audio","Recording Pen","White",49,2012-09-02 00:00:00.000,"WWI 2GB Pulse Smart pen M100 White",91.95,199.95,2018-01-02 00:00:00.000
"Audio","Recording Pen","White",60,2010-08-04 00:00:00.000,"WWI 1GB Digital Voice Recorder Pen E100 White",79.53,156,2022-02-26 00:00:00.000
"Audio","Recording Pen","White",62,2010-12-17 00:00:00.000,"WWI 2GB Spy Video Recorder Pen M300 White",83.24,181,2011-03-20 00:00:00.000
"Audio","Bluetooth Headphones","White",73,2017-02-03 00:00:00.000,"NT Wireless Bluetooth Stereo Headphones E102 White",22.05,47.95,2023-07-31 00:00:00.000
"Audio","Bluetooth Headphones","White",75,2017-06-17 00:00:00.000,"NT Bluetooth Active Headphones E202 White",17.45,37.95,2040-01-05 00:00:00.000
"Audio","Bluetooth Headphones","White",79,2018-03-14 00:00:00.000,"NT Wireless Bluetooth Stereo Headphones E302 White",18.65,40.55,2045-07-04 00:00:00.000
"Audio","Bluetooth Headphones","White",96,2017-03-22 00:00:00.000,"WWI Stereo Bluetooth Headphones E1000 White",34.36,67.4,2044-03-15 00:00:00.000
"Audio","Bluetooth Headphones","White",100,2017-12-16 00:00:00.000,"WWI Wireless Bluetooth Stereo Headphones M170 White",55.18,120,2022-04-26 00:00:00.000
"Audio","Bluetooth Headphones","White",104,2010-06-25 00:00:00.000,"WWI Wireless Bluetooth Stereo Headphones M270 White",52.88,115,2019-08-06 00:00:00.000
"Audio","Bluetooth Headphones","White",107,2015-02-21 00:00:00.000,"WWI Stereo Bluetooth Headphones New Generation M370 White",61.16,132.99,2020-12-22 00:00:00.000
"Audio","Bluetooth Headphones","White",113,2016-03-31 00:00:00.000,"WWI Wireless Transmitter and Bluetooth Headphones X250 White",82.83,249.99,2042-11-26 00:00:00.000
"TV and Video","Televisions","White",118,2013-01-22 00:00:00.000,"Adventure Works 20"" CRT TV E15 White",86.67,169.99,2025-02-15 00:00:00.000
"TV and Video","Televisions","White",121,2017-09-20 00:00:00.000,"Adventure Works 13"" Color TV E25 White",61.17,119.99,2026-07-05 00:00:00.000
"TV and Video","Televisions","White",124,2014-03-02 00:00:00.000,"Adventure Works 19"" Portable LCD HDTV M110 White",128.76,279.99,2019-09-04 00:00:00.000
"TV and Video","Televisions","White",127,2010-08-12 00:00:00.000,"Adventure Works 19"" Color Digital TV E35 White",73.11,143.4,2012-11-04 00:00:00.000
"TV and Video","Televisions","White",131,2011-05-08 00:00:00.000,"Adventure Works 20"" Analog CRT TV E45 White",101.97,200,2018-05-03 00:00:00.000
"TV and Video","Televisions","White",135,2012-02-01 00:00:00.000,"Adventure Works 20"" LCD HDTV M120 White",160.93,349.95,2023-10-29 00:00:00.000
"TV and Video","Televisions","White",139,2012-10-27 00:00:00.000,"Adventure Works 32"" LCD HDTV M130 White",229.93,499.99,2029-04-26 00:00:00.000
"TV and Video","Televisions","White",143,2013-07-23 00:00:00.000,"Adventure Works 15.6"" LCD TV M130W White",152.94,299.99,2034-10-23 00:00:00.000
"TV and Video","Televisions","White",147,2014-04-18 00:00:00.000,"Adventure Works 52"" LCD HDTV X590 White",960.82,2899.99,2040-04-20 00:00:00.000
"TV and Video","Televisions","White",151,2015-01-12 00:00:00.000,"Adventure Works 40"" LCD HDTV M690 White",392.6,1184.97,2018-05-31 00:00:00.000
"TV and Video","Televisions","White",155,2015-10-09 00:00:00.000,"Adventure Works 26"" 720p LCD HDTV M140 White",216.12,469.97,2023-11-28 00:00:00.000
"TV and Video","Televisions","White",159,2016-07-04 00:00:00.000,"Adventure Works 37"" 1080p LCD HDTV M150W White",505.85,1099.99,2029-05-26 00:00:00.000
"TV and Video","Televisions","White",163,2017-03-30 00:00:00.000,"Adventure Works 52"" LCD HDTV X790W White",527.53,1592.2,2034-11-22 00:00:00.000
"TV and Video","Home Theater System","White",266,2015-09-06 00:00:00.000,"Contoso Home Theater System 2.1 Channel E1200 White",152.44,299,2039-05-30 00:00:00.000
"TV and Video","Home Theater System","White",267,2011-10-04 00:00:00.000,"Contoso Home Theater System 2.1 Channel M1210 White",167.73,329,2016-02-21 00:00:00.000
"TV and Video","Home Theater System","White",268,2016-01-19 00:00:00.000,"Contoso Home Theater System 7.1 Channel M1700 White",294.54,889,2028-06-19 00:00:00.000
"TV and Video","Home Theater System","White",269,2012-02-16 00:00:00.000,"Contoso Home Theater System 4.1 Channel M1400 White",208.52,409,2032-07-29 00:00:00.000
"TV and Video","Home Theater System","White",270,2016-06-01 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1500 White",197.28,429,2017-07-10 00:00:00.000
"TV and Video","Home Theater System","White",271,2012-06-30 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1510 White",224.87,489,2021-08-20 00:00:00.000
"TV and Video","Home Theater System","White",272,2016-10-14 00:00:00.000,"Contoso Home Theater System 4.1 Channel M1410 White",167.73,329,2033-12-16 00:00:00.000
"TV and Video","Home Theater System","White",273,2012-11-11 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1520 White",155.89,339,2038-01-25 00:00:00.000
"TV and Video","Home Theater System","White",274,2017-02-25 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1530 White",183.49,399,2023-01-05 00:00:00.000
"TV and Video","Home Theater System","White",275,2013-03-26 00:00:00.000,"Contoso Home Theater System 2.1 Channel E1220 White",101.46,199,2027-02-15 00:00:00.000
"TV and Video","Home Theater System","White",276,2017-07-10 00:00:00.000,"Contoso Home Theater System 5.1 Channel M1540 White",243.27,529,2039-06-14 00:00:00.000
"TV and Video","Home Theater System","White",277,2013-08-07 00:00:00.000,"Contoso Home Theater System 4.1 Channel M1420 White",244.72,480,2016-03-07 00:00:00.000
"TV and Video","Home Theater System","White",278,2017-11-21 00:00:00.000,"Contoso Home Theater System 2.1 Channel M1230 White",183.54,360,2028-07-03 00:00:00.000
"Cameras and camcorders","Camcorders","White",1168,2017-07-20 00:00:00.000,"Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White",275.92,600,2032-01-26 00:00:00.000
"Cameras and camcorders","Camcorders","White",1169,2013-08-17 00:00:00.000,"Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White",260.28,566,2036-03-06 00:00:00.000
"Cameras and camcorders","Camcorders","White",1170,2017-12-02 00:00:00.000,"Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White",291.09,633,2021-02-15 00:00:00.000
"Cameras and camcorders","Camcorders","White",1171,2013-12-30 00:00:00.000,"Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White",301.21,655,2025-03-27 00:00:00.000
"Cameras and camcorders","Camcorders","White",1172,2010-01-27 00:00:00.000,"Fabrikam Budget Moviemaker 1'' 25mm E400 White",215.15,422,2029-05-06 00:00:00.000
"Cameras and camcorders","Camcorders","White",1173,2014-05-13 00:00:00.000,"Fabrikam Budget Moviemaker 1/2'' 3mm E300 White",220.25,432,2041-09-02 00:00:00.000
"Cameras and camcorders","Camcorders","White",1174,2010-06-11 00:00:00.000,"Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White",209.54,411,2018-05-28 00:00:00.000
"Cameras and camcorders","Camcorders","White",1175,2014-09-25 00:00:00.000,"Fabrikam Budget Moviemaker 2/3'' 17mm E100 White",209.03,410,2030-09-23 00:00:00.000
"Cameras and camcorders","Camcorders","White",1176,2010-10-23 00:00:00.000,"Fabrikam Trendsetter 1'' 25mm X400 White",331.32,1000,2034-11-02 00:00:00.000
"Cameras and camcorders","Camcorders","White",1177,2015-02-07 00:00:00.000,"Fabrikam Trendsetter 1/2'' 3mm X300 White",330.99,999,2019-10-14 00:00:00.000
"Cameras and camcorders","Camcorders","White",1178,2011-03-07 00:00:00.000,"Fabrikam Trendsetter 1/3'' 8.5mm X200 White",330.66,998,2023-11-24 00:00:00.000
"Cameras and camcorders","Camcorders","White",1179,2015-06-21 00:00:00.000,"Fabrikam Trendsetter 2/3'' 17mm X100 White",324.69,980,2036-03-21 00:00:00.000
"Cameras and camcorders","Camcorders","White",1180,2011-07-19 00:00:00.000,"Fabrikam Independent filmmaker 1'' 25mm X400 White",530.11,1600,2012-12-13 00:00:00.000
"Cameras and camcorders","Camcorders","White",1181,2015-11-03 00:00:00.000,"Fabrikam Independent filmmaker 1/2'' 3mm X300 White",523.49,1580,2025-04-11 00:00:00.000
"Cameras and camcorders","Camcorders","White",1182,2011-12-01 00:00:00.000,"Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White",516.86,1560,2029-05-21 00:00:00.000
"Cameras and camcorders","Camcorders","White",1183,2016-03-16 00:00:00.000,"Fabrikam Independent filmmaker 2/3'' 17mm X100 White",503.61,1520,2041-09-16 00:00:00.000
"Cameras and camcorders","Camcorders","White",1184,2012-04-13 00:00:00.000,"Fabrikam Business Videographer 1'' 25mm M600 White",409.28,890,2018-06-11 00:00:00.000
"Cameras and camcorders","Camcorders","White",1240,2014-05-21 00:00:00.000,"Fabrikam Business Videographer 1/2'' 3mm M500 White",403.76,878,2032-05-10 00:00:00.000
"Cameras and camcorders","Camcorders","White",1241,2010-06-18 00:00:00.000,"Fabrikam Business Videographer 1/3'' 8.5mm M380 White",393.64,856,2036-06-19 00:00:00.000
"Cameras and camcorders","Camcorders","White",1242,2014-10-02 00:00:00.000,"Fabrikam Business Videographer 2/3'' 17mm M280 White",385.37,838,2021-05-30 00:00:00.000
"Cameras and camcorders","Camcorders","White",1243,2010-10-31 00:00:00.000,"Fabrikam Social Videographer 1'' 25mm E400 White",95.85,188,2025-07-11 00:00:00.000
"Cameras and camcorders","Camcorders","White",1244,2015-02-14 00:00:00.000,"Fabrikam Social Videographer 1/2'' 3mm E300 White",90.75,178,2037-11-06 00:00:00.000
"Cameras and camcorders","Camcorders","White",1245,2011-03-14 00:00:00.000,"Fabrikam Social Videographer 1/3'' 8.5mm E200 White",85.65,168,2014-07-31 00:00:00.000
"Cameras and camcorders","Camcorders","White",1246,2015-06-29 00:00:00.000,"Fabrikam Social Videographer 2/3'' 17mm E100 White",80.55,158,2026-11-27 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1249,2011-12-08 00:00:00.000,"Contoso Rechargeable Li-Ion Battery Pack E300 White",25.49,49.99,2020-01-27 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1252,2016-08-05 00:00:00.000,"Contoso Travel Charger for S-Series Battery E302 White",30.58,59.99,2021-06-14 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1255,2013-01-15 00:00:00.000,"Contoso General Carrying Case E304 White",10.19,19.99,2014-08-15 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1261,2014-02-23 00:00:00.000,"Contoso Multi-Use Terminal Cable E308 White",18.86,36.99,2036-07-19 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1265,2014-11-19 00:00:00.000,"Contoso Rechargeable Battery Pack E310 White",35.68,69.99,2042-01-15 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1268,2011-05-01 00:00:00.000,"Contoso Carrying Case E312 White",25.47,49.96,2035-03-17 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1272,2012-01-25 00:00:00.000,"Contoso Lens Cap Keeper E314 White",3.54,6.95,2013-04-27 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1274,2012-06-07 00:00:00.000,"Contoso Digital Cameras Lightweight Tripod E316 White",26.58,52.13,2029-10-02 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1281,2017-10-30 00:00:00.000,"Contoso General Soft Carrying Case E318 White",7.64,14.99,2036-08-17 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1283,2018-03-14 00:00:00.000,"Contoso Mini Battery Charger Kit E320 White",12.74,24.99,2025-09-07 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1287,2010-09-21 00:00:00.000,"Contoso Genuine Leather Grip Belt E322 White",39.76,77.99,2022-12-18 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1291,2011-06-17 00:00:00.000,"Contoso Macro Zoom Lens X300 White",121.45,366.55,2028-06-15 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1294,2016-02-13 00:00:00.000,"Contoso Telephoto Conversion Lens X400 White",197.14,595,2029-11-01 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1297,2012-07-25 00:00:00.000,"Contoso USB Cable M250 White",11.5,25,2023-01-02 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1301,2013-04-20 00:00:00.000,"Contoso Telephoto Conversion Lens M350 White",43.69,95,2028-06-29 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1304,2017-12-17 00:00:00.000,"Contoso Lens Adapter M450 White",31.27,68,2029-11-16 00:00:00.000
"Cameras and camcorders","Cameras & Camcorders Accessories","White",1311,2015-02-21 00:00:00.000,"Contoso Digital Camera/Camcorder USB Cable E324 White",14.28,28,2028-07-13 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1573,2014-02-13 00:00:00.000,"SV DVD Player M120 White",27.13,58.99,2024-02-09 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1579,2015-03-23 00:00:00.000,"SV DVD Recorder L220 White",72.56,219,2018-08-27 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1611,2012-11-26 00:00:00.000,"SV DVD 9-Inch Player Portable M300 White",73.57,159.99,2026-12-30 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1612,2017-03-13 00:00:00.000,"SV DVD 12-Inch Player Portable M400 White",82.77,179.99,2039-04-28 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1613,2013-04-10 00:00:00.000,"SV DVD 7-Inch Player Portable E200 White",56.08,109.99,2016-01-21 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1614,2017-07-25 00:00:00.000,"SV DVD 14-Inch Player Portable L100 White",86.14,259.99,2028-05-18 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1615,2013-08-22 00:00:00.000,"SV DVD 15-Inch Player Portable L200 White",96.08,289.99,2032-06-27 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1618,2010-02-01 00:00:00.000,"Contoso DVD Player M120 White",27.13,58.99,2025-08-27 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1624,2011-03-12 00:00:00.000,"Contoso DVD Recorder L220 White",72.56,219,2020-03-16 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1656,2017-02-01 00:00:00.000,"Contoso DVD 9-Inch Player Portable M300 White",73.57,159.99,2036-10-05 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1657,2013-03-01 00:00:00.000,"Contoso DVD 12-Inch Player Portable M400 White",82.77,179.99,2013-06-29 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1658,2017-06-15 00:00:00.000,"Contoso DVD 7-Inch Player Portable E200 White",56.08,109.99,2025-10-25 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1659,2013-07-14 00:00:00.000,"Contoso DVD 14-Inch Player Portable L100 White",86.14,259.99,2029-12-05 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","White",1660,2017-10-28 00:00:00.000,"Contoso DVD 15-Inch Player Portable L200 White",96.08,289.99,2042-04-02 00:00:00.000
"Games and Toys","Download Games","White",1714,2011-05-06 00:00:00.000,"MGS Halo 2 for Windows Vista M220",32.25,70.13,2031-07-08 00:00:00.000
"Games and Toys","Download Games","White",1715,2015-08-20 00:00:00.000,"MGS Shadow-run M230",32.25,70.13,2016-06-18 00:00:00.000
"Games and Toys","Download Games","White",1736,2015-05-25 00:00:00.000,"MGS Rise of Nations E112",14.28,28,2020-08-26 00:00:00.000
"Games and Toys","Download Games","White",1750,2017-12-22 00:00:00.000,"MGS Bicycle Card Games X600",36.11,109,2026-03-09 00:00:00.000
"Games and Toys","Download Games","White",1758,2011-03-27 00:00:00.000,"MGS Train Simulator E124",25.77,50.54,2028-12-15 00:00:00.000
"Games and Toys","Download Games","White",1767,2016-12-30 00:00:00.000,"MGS Dal of Honor Airborne 2008 M430",15.64,34,2024-11-18 00:00:00.000
"Games and Toys","Download Games","White",1769,2017-05-14 00:00:00.000,"MGS Gears of War 2008 M450",15.64,34,2041-04-27 00:00:00.000
